Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Voss,Bollinger,Linear Regression Curve
2022-01-03 04:00:00,46793.27,46944.77,46750.0,46822.26,688.49875,1641185999999,32259048.5684818,23199,379.83291,17796978.2845638,-38.63718035650736,0.2303949042632278,47091.68369230769
2022-01-03 05:00:00,46822.26,47211.09,46750.13,47078.64,918.62173,1641189599999,43151873.1947783,26773,461.66261,21687109.4259439,54.59247208574882,0.4419849384801262,47053.33778461539
2022-01-03 06:00:00,47078.64,47100.0,46877.84,46923.75,596.63069,1641193199999,28040771.1944042,23073,295.97578,13909578.6779599,93.19335785969274,0.3177449422711362,47024.79443076924
2022-01-03 07:00:00,46923.75,47080.0,46852.38,47051.37,635.22586,1641196799999,29829890.6778144,24942,318.83846,14971673.1438381,98.31661412203276,0.4271934692891659,46985.02292307692
2022-01-03 08:00:00,47051.36,47135.97,46922.27,46978.82,684.64114,1641200399999,32190242.6519163,28436,314.15008,14770155.0574523,109.40465889499848,0.3753923953627441,46969.25310769232
2022-01-03 09:00:00,46978.81,47109.25,46778.0,46984.55,987.07117,1641203999999,46306909.1171072,33833,487.85317,22889498.0263788,77.15753967502879,0.3889342782660982,46947.2697846154
2022-01-03 10:00:00,46984.56,47251.19,46981.84,47126.02,1138.98932,1641207599999,53693996.6291637,36191,549.46329,25899146.8773988,77.48978653271416,0.5060512142199691,46931.86295384616
2022-01-03 11:00:00,47126.02,47431.67,47125.48,47378.0,1451.6891,1641211199999,68664798.5543401,38954,759.24711,35913131.0674459,113.07225661589828,0.701443582344608,46944.04818461539
2022-01-03 12:00:00,47378.0,47570.0,47175.01,47194.39,1183.63545,1641214799999,56066096.4329083,44228,578.01569,27387068.5052046,63.27613724282838,0.5544562280348131,46988.8352
2022-01-03 13:00:00,47194.39,47495.96,47127.51,47153.5,813.83783,1641218399999,38467412.1809847,32898,404.96521,19143833.3011708,-37.7947134639336,0.527117414159305,47007.92264615384
2022-01-03 14:00:00,47153.5,47285.39,46765.0,46874.53,1711.43,1641221999999,80441655.4915601,50675,757.67928,35626009.4142697,-126.85976926277384,0.3154843429379492,47025.82061538462
2022-01-03 15:00:00,46874.53,47018.0,46575.25,46693.45,1754.81723,1641225599999,82124492.1501102,52298,877.87409,41086011.6459006,-211.005983007465,0.1937206564574006,46990.49772307693
2022-01-03 16:00:00,46693.44,46780.0,46263.29,46482.34,3415.75302,1641229199999,158637726.5163543,80077,1721.42638,79931229.9340742,-251.62194546690216,0.0869058930090736,46928.31556923076
2022-01-03 17:00:00,46482.34,46790.0,46411.78,46577.15,1121.75227,1641232799999,52288357.293249,39281,567.79749,26466519.4693664,-210.5890872968261,0.2189279996070615,46856.406738461534
2022-01-03 18:00:00,46577.16,46740.96,46412.99,46472.73,662.25,1641236399999,30838195.2766663,32003,305.47713,14222899.5739217,-137.54941774249568,0.1284796419780559,46842.85993846152
2022-01-03 19:00:00,46475.6,46645.34,46360.0,46360.01,661.7066,1641239999999,30781303.1139487,27929,337.98922,15720957.9577126,-101.58759032291864,0.0820854857944753,46793.49378461538
2022-01-03 20:00:00,46360.01,46413.47,45696.0,45922.0,3127.50381,1641243599999,143787456.7196272,75059,1450.68943,66677714.6394181,-113.7555488470294,-0.1249598369897442,46708.26126153846
2022-01-03 21:00:00,45922.01,46260.44,45811.87,45979.01,1055.66747,1641247199999,48591220.4677769,36692,478.35709,22021036.7760843,-72.15005506597583,0.0566095223056849,46551.3992
2022-01-03 22:00:00,45979.01,46439.97,45961.59,46217.9,1002.70049,1641250799999,46324222.0549148,39674,482.29605,22281019.6868291,89.88971787915358,0.2306171545492928,46420.18787692308
2022-01-03 23:00:00,46217.91,46576.94,46170.64,46446.1,1055.33575,1641254399999,48968310.0595609,29425,503.52171,23364301.3480716,237.6135470927925,0.3527453813449837,46335.35544615384
2022-01-04 00:00:00,46446.1,46549.19,46150.0,46244.37,1055.75335,1641257999999,48932193.5358603,39084,525.76439,24368704.5437538,256.68732243407385,0.284210183047504,46311.30236923077
2022-01-04 01:00:00,46244.37,46404.94,46040.79,46054.99,771.65428,1641261599999,35662580.3276282,30598,380.8834,17600509.0687941,179.9819435567774,0.2221792237043573,46266.768892307686
2022-01-04 02:00:00,46054.99,46268.72,45934.5,46103.36,1021.46917,1641265199999,47077201.1000119,34666,504.22724,23238633.5952481,156.96378279629988,0.2703602090221851,46184.411446153856
2022-01-04 03:00:00,46103.36,46383.77,46001.23,46313.97,755.88587,1641268799999,34930544.802562,26480,416.26222,19235487.1546638,194.9067052961921,0.3684942655147298,46123.86255384616
2022-01-04 04:00:00,46313.96,46411.12,45996.26,46100.14,2070.6589,1641272399999,95550626.6603589,42738,1433.80438,66142033.8619574,146.33968105311948,0.295645095048812,46095.08276923077
2022-01-04 05:00:00,46100.14,46292.15,46016.24,46151.66,869.60169,1641275999999,40118489.248705,26977,508.09614,23441481.0211016,59.434402441557495,0.3313692267950496,46023.8588
2022-01-04 06:00:00,46148.23,46390.04,46058.51,46367.53,1240.05303,1641279599999,57357655.2798845,29503,515.36463,23833737.9220435,61.17492136752202,0.4257000458100609,45969.120492307695
2022-01-04 07:00:00,46367.53,46600.21,46322.09,46550.0,1554.0381,1641283199999,72207539.2542985,37679,747.73455,34747699.4399293,76.58332719125008,0.4995732958664899,45973.62929230769
2022-01-04 08:00:00,46549.99,46682.06,46385.61,46489.73,1316.31063,1641286799999,61275173.8746794,37675,586.76314,27318601.6788618,29.057653936247902,0.4848909780766482,45999.821846153856
2022-01-04 09:00:00,46489.72,46599.53,46300.0,46356.21,856.18802,1641290399999,39764326.2854924,29481,378.95353,17604139.7175579,-79.63289319173305,0.4409708055161579,46030.587138461546
2022-01-04 10:00:00,46356.21,46772.41,46300.0,46625.37,1162.38531,1641293999999,54095516.7073777,34161,617.4155,28731859.8961517,-108.90282728390926,0.5556847182010257,46040.602092307694
2022-01-04 11:00:00,46625.37,46765.05,46616.46,46733.77,1351.64824,1641297599999,63122601.3931239,40742,665.87597,31096955.4252663,-88.24545999294921,0.6095929548103372,46097.40366153848
2022-01-04 12:00:00,46733.78,46763.0,46479.25,46641.53,897.32283,1641301199999,41799825.7214511,35094,447.19799,20830644.3332179,-129.48257743680364,0.5873294649478417,46185.18172307692
2022-01-04 13:00:00,46641.52,47069.01,46410.0,46955.22,1511.87787,1641304799999,70755552.3787487,52269,782.92504,36647431.0630383,-104.13419617673269,0.7640238788407895,46282.832
2022-01-04 14:00:00,46955.22,47500.1,46805.54,47333.38,3051.43768,1641308399999,144120144.8011963,72031,1426.89765,67353109.4898549,5.859024518158819,0.9812752266973988,46419.88646153847
2022-01-04 15:00:00,47336.98,47557.54,46850.05,46925.35,2605.26496,1641311999999,123225257.1601131,67538,1217.0787,57567938.6903979,-45.490523081972015,0.7448675422377973,46612.892338461534
2022-01-04 16:00:00,46925.34,46925.35,46650.0,46767.27,1774.71297,1641315599999,83035484.8862469,53988,930.14291,43515439.3404059,-163.55042385858656,0.6615179440163867,46720.40181538461
2022-01-04 17:00:00,46767.28,46984.99,46522.91,46555.01,782.53703,1641319199999,36619848.5979628,36764,381.33936,17849859.7740121,-201.44922116841167,0.5526380159684466,46789.12218461538
2022-01-04 18:00:00,46555.0,46719.78,45500.0,45750.0,4580.41041,1641322799999,210647730.9460553,91427,2108.19516,96930374.5047132,-342.9139324021263,0.1672535224852493,46808.27006153845
2022-01-04 19:00:00,45750.01,46454.86,45580.99,46052.36,2717.79608,1641326399999,125405157.6413765,69526,1368.13905,63135419.273794,-312.57634546574155,0.3394273142936923,46712.9612
2022-01-04 20:00:00,46052.35,46428.27,45957.52,46264.92,1111.32358,1641329999999,51379184.3159309,36535,569.05363,26304977.582664,-61.17104296202211,0.4405624167303618,46662.52055384616
2022-01-04 21:00:00,46264.92,46322.89,46026.75,46221.89,713.51555,1641333599999,32951624.0085397,30041,316.83315,14631557.9526008,79.36054034627188,0.4158306822105992,46638.99015384615
2022-01-04 22:00:00,46221.89,46262.39,45977.78,46159.91,671.315,1641337199999,30975021.0730867,31149,348.03341,16060819.4857066,148.57694355443326,0.380860902768725,46574.8091076923
2022-01-04 23:00:00,46159.91,46159.91,45760.05,45832.01,1048.25305,1641340799999,48161144.1269227,35669,512.28694,23538048.2650726,151.20129104389525,0.2295616973923749,46503.07596923076
2022-01-05 00:00:00,45832.01,46298.56,45722.21,46271.57,1006.79621,1641344399999,46359307.9972816,36432,507.8024,23382307.4753547,238.45990663588728,0.4449335218121191,46399.34695384616
2022-01-05 01:00:00,46271.56,46333.22,46111.5,46111.5,726.20925,1641347999999,33573387.5758863,26849,345.34274,15964329.5084772,295.36068932952327,0.374927025424995,46383.708123076925
2022-01-05 02:00:00,46111.5,46390.15,46111.5,46296.95,639.23432,1641351599999,29582995.9896742,24714,344.49077,15940035.9004626,261.2826141146155,0.454956446172704,46329.4083076923
2022-01-05 03:00:00,46296.96,46549.0,46296.95,46422.55,662.40091,1641355199999,30761543.2595632,27152,366.24122,17008481.8306168,269.6791199908651,0.5057326804561758,46289.144738461546
2022-01-05 04:00:00,46422.56,46527.39,46350.65,46414.47,508.72042,1641358799999,23620126.1118709,20554,291.62213,13540298.6472457,204.0872003998553,0.5002120725727076,46269.45390769231
2022-01-05 05:00:00,46419.0,46419.0,46246.01,46302.8,494.64292,1641362399999,22907983.2854294,21691,213.52577,9887153.8470628,102.00840158972522,0.4446652110309316,46262.44729230769
2022-01-05 06:00:00,46302.79,46466.65,46251.1,46450.0,608.83518,1641365999999,28216032.9918152,26149,276.7191,12826169.6089534,41.95186003672888,0.5075030150461681,46220.5701846154
2022-01-05 07:00:00,46450.0,46490.2,46333.78,46407.51,572.8358,1641369599999,26581167.5135045,25106,264.69067,12282799.9575086,-22.430534936627936,0.4865903759266219,46203.137200000005
2022-01-05 08:00:00,46407.5,46681.61,46250.49,46642.07,961.44434,1641373199999,44697750.5795301,29485,479.03764,22273539.7284639,-68.7630259224043,0.5966684940364176,46193.81372307693
2022-01-05 09:00:00,46636.78,46949.0,46575.01,46858.94,1536.64847,1641376799999,71869939.4446412,41848,696.73056,32583530.5077353,-58.58947761365496,0.6920806666102997,46234.08323076923
2022-01-05 10:00:00,46858.93,47070.0,46697.79,46818.5,1629.77569,1641380399999,76390709.7371165,42818,881.96113,41341700.1953581,-99.01501049127182,0.6596517701827744,46301.37858461538
2022-01-05 11:00:00,46818.5,46869.25,46110.0,46270.99,1495.93677,1641383999999,69469890.5559735,47453,672.83407,31242658.7939088,-268.9257983307722,0.4150352575892387,46348.48713846154
2022-01-05 12:00:00,46271.0,46348.2,45803.67,46229.99,1882.06245,1641387599999,86768772.3854702,53856,873.18181,40273903.4166186,-375.68927535637545,0.4057623249372581,46330.31353846154
2022-01-05 13:00:00,46229.99,46466.66,46112.59,46440.01,1021.81875,1641391199999,47316373.042898,38631,477.47338,22109853.6882708,-282.5058767887546,0.504458767666171,46317.901600000005
2022-01-05 14:00:00,46440.0,46822.17,46150.35,46689.52,1923.98717,1641394799999,89391283.8434043,54689,1020.76399,47439693.9535331,-138.3575835312957,0.6236029264211739,46334.4252923077
2022-01-05 15:00:00,46689.52,46822.16,46368.63,46622.53,1228.3942,1641398399999,57263711.5344743,45288,581.19882,27093652.6640678,-55.99968904629111,0.6096531212980562,46415.52279999999
2022-01-05 16:00:00,46622.53,46674.37,46282.05,46301.62,1014.13701,1641401999999,47134729.0018297,35192,480.64201,22342282.9373382,-75.11460666231409,0.4640784879485801,46519.22569230769
2022-01-05 17:00:00,46301.62,46469.66,46001.0,46010.72,1192.45603,1641405599999,55111083.9777187,45304,501.71123,23193079.3928103,-110.5307284775796,0.3053796321976103,46548.46452307693
2022-01-05 18:00:00,46010.72,46365.68,45550.0,45919.92,3668.50105,1641409199999,168106889.8572003,82676,1631.82781,74793037.6467468,-76.08643312474629,0.2625549301180777,46526.955692307696
2022-01-05 19:00:00,45919.93,46118.85,44500.0,44685.93,7383.66525,1641412799999,333701859.63698715,176642,3020.55033,136608043.3734002,-218.13431784986423,-0.4339101462725724,46481.75975384616
2022-01-05 20:00:00,44685.93,44847.99,43722.54,43967.01,8054.81116,1641416399999,355951079.3303222,173154,3669.74759,162208074.0327539,-417.1220871618905,-0.3842363564426605,46191.97766153846
2022-01-05 21:00:00,43967.01,44331.42,43422.54,43606.37,3844.19955,1641419999999,168440377.1415876,105598,1740.20167,76296323.1638946,-362.7166911317467,-0.1629915870706089,45827.815538461546
2022-01-05 22:00:00,43602.49,43815.2,42500.0,43437.05,6856.6407,1641423599999,296204022.0020782,219246,2879.58646,124568951.0795695,-173.18772241018223,-0.0225508849938214,45445.53418461538
2022-01-05 23:00:00,43437.04,43709.12,43212.0,43451.13,2869.96497,1641427199999,124867527.8491912,78005,1335.1113,58087325.0069897,86.84384630646377,0.0834810289151999,45058.82264615385
2022-01-06 00:00:00,43451.14,43772.41,43261.62,43680.94,2221.24911,1641430799999,96687188.4238667,57150,1102.8573,48007765.2050329,369.3549179644143,0.1788077851750073,44694.98175384615
2022-01-06 01:00:00,43680.94,43816.0,43306.48,43542.69,1908.16444,1641434399999,83198518.2176708,52209,846.49356,36905428.9782108,528.2511494614648,0.1977841549567942,44364.56126153845
2022-01-06 02:00:00,43542.69,43618.34,43150.05,43259.54,1450.03547,1641437999999,62866097.8830237,44494,699.99478,30348907.3113925,508.4557748365616,0.1936825628376771,44068.31775384616
2022-01-06 03:00:00,43259.55,43310.69,42803.37,42835.0,2327.84721,1641441599999,100263747.2436402,60432,1097.34016,47267014.7945659,393.2689619789304,0.1774041704772352,43741.768
2022-01-06 04:00:00,42835.0,43159.17,42600.05,43029.73,3057.2784,1641445199999,131131519.1239522,66722,1534.93455,65833966.4839732,346.587735833062,0.2376455559357981,43392.372461538456
2022-01-06 05:00:00,43029.73,43246.37,42800.0,43050.01,1649.15193,1641448799999,71005211.2827387,48730,810.16899,34888828.8385601,330.19227508216056,0.2655794428286767,43114.34067692307
2022-01-06 06:00:00,43050.0,43231.85,42902.65,43102.28,1265.54726,1641452399999,54472430.9978757,40989,676.4154,29112273.1180964,250.9871035444516,0.2919825424863099,42870.03843076924
2022-01-06 07:00:00,43102.28,43275.8,42987.73,43245.25,1176.41332,1641455999999,50766629.5303333,38723,680.69393,29375218.984069,202.1957509057946,0.3251948960764614,42655.73984615385
2022-01-06 08:00:00,43245.26,43273.87,42900.0,43055.41,1527.52833,1641459599999,65796291.3241403,49588,712.96775,30710888.7546876,91.58056808260112,0.3202351712099967,42504.316
2022-01-06 09:00:00,43055.42,43089.86,42430.58,42597.87,2907.67194,1641463199999,124247657.5839555,78514,1352.51365,57807931.2058707,-127.64688826832185,0.2898779423174647,42350.45323076923
2022-01-06 10:00:00,42597.87,42960.0,42568.22,42878.88,1969.46675,1641466799999,84252846.8023208,57213,917.93889,39267446.6547565,-213.7332697113731,0.3368905050673687,42177.31476923078
2022-01-06 11:00:00,42878.87,42974.21,42677.28,42878.34,1347.12718,1641470399999,57738935.1161418,45196,689.53953,29557633.2590494,-210.42928556187752,0.349797290215917,42101.224646153845
2022-01-06 12:00:00,42878.33,43077.0,42632.44,43062.76,1642.32739,1641473999999,70325938.3476184,51512,822.24339,35206085.6863905,-228.7372297094184,0.3793124779191408,42058.55692307693
2022-01-06 13:00:00,43062.77,43200.0,42900.0,43150.01,1886.14994,1641477599999,81212538.6151147,57192,934.57707,40239910.5460811,-203.88291791428065,0.4000222274860742,42036.26396923077
2022-01-06 14:00:00,43150.0,43267.09,42761.9,42805.5,2175.95621,1641481199999,93585499.2703734,61542,1056.35146,45436881.1789262,-256.7506654294449,0.3723082372897905,42053.460061538455
2022-01-06 15:00:00,42805.5,43019.71,42666.0,42950.01,1709.80241,1641484799999,73267975.194413,50377,873.2241,37413685.4913228,-252.08967197652137,0.4021504762466901,42063.94683076923
2022-01-06 16:00:00,42950.02,43131.76,42725.09,42882.22,1684.48555,1641488399999,72299071.0946702,45557,870.75126,37381713.3012746,-174.51465831929394,0.4032107940023043,42149.73138461538
2022-01-06 17:00:00,42882.23,43175.66,42790.89,43005.29,1218.07748,1641491999999,52377906.4483049,38940,646.6118,27801522.5376425,-97.888472090702,0.4297528377769567,42254.45464615384
2022-01-06 18:00:00,43005.3,43400.0,42982.05,43369.04,1267.01944,1641495599999,54716417.656485,42931,690.10145,29805782.1973993,56.7421430915345,0.5059202346809443,42386.58621538462
2022-01-06 19:00:00,43369.04,43508.78,43224.73,43438.1,1330.94921,1641499199999,57753589.569431,44890,726.63927,31534309.4309054,165.1328322015977,0.5479196456047682,42580.71575384615
2022-01-06 20:00:00,43438.11,43581.3,43111.57,43221.5,1292.4114,1641502799999,55990963.8988641,40661,649.12926,28122938.4401641,148.21163296700792,0.5156918046394512,42802.37815384616
2022-01-06 21:00:00,43221.5,43253.29,43066.04,43120.64,779.82229,1641506399999,33664877.3183555,28718,382.10952,16496393.2597144,104.2667680168617,0.4866972130927578,42915.57384615386
2022-01-06 22:00:00,43120.63,43236.73,43007.81,43180.97,528.19132,1641509999999,22783980.387639,26107,244.92594,10565261.50486,110.31448838167952,0.5313191056469635,42969.567169230766
2022-01-06 23:00:00,43180.96,43241.41,43053.94,43082.31,557.69907,1641513599999,24060323.1074037,22320,250.30361,10798774.6631994,100.48166782814664,0.4789099495741805,43011.61784615384
2022-01-07 00:00:00,43082.3,43145.83,42738.0,42788.15,1388.76561,1641517199999,59564798.0758688,40970,652.26739,27975660.6132944,12.10621366828159,0.3001511233685895,43029.1748
2022-01-07 01:00:00,42788.15,43030.5,42785.56,43008.9,699.84938,1641520799999,30043444.5179493,28347,357.18747,15333309.1344747,11.155876942732824,0.4646437059472824,43006.78239999999
2022-01-07 02:00:00,43008.9,43030.0,42771.59,42799.13,747.90157,1641524399999,32077597.2264851,26800,348.78144,14958004.6275243,22.78150084716259,0.3203801263739969,43042.17692307691
2022-01-07 03:00:00,42799.12,42827.07,41577.77,41803.11,6273.84627,1641527999999,264228630.947086,145746,2619.09183,110318146.6520513,-201.2380985287008,-0.4885484440445953,43041.08803076924
2022-01-07 04:00:00,41803.11,41909.23,41000.0,41700.33,6290.72537,1641531599999,260863926.0058054,126415,2934.70196,121750191.7430149,-323.1647573886745,-0.1599529413172341,42874.0416
2022-01-07 05:00:00,41700.33,41950.0,41524.94,41851.33,2331.60741,1641535199999,97339628.2550616,57084,1173.12661,48976650.2547729,-187.93140729537456,0.0719561134563361,42670.97987692308
2022-01-07 06:00:00,41851.33,41853.19,41409.95,41529.14,1875.03696,1641538799999,77991537.6924235,53903,934.08848,38851946.0885638,-125.2022008955937,0.026283366235259,42516.73658461538
2022-01-07 07:00:00,41529.15,41731.36,41206.9,41706.71,2325.13466,1641542399999,96431339.2614776,58314,1171.5591,48586493.2663632,-44.33843884534434,0.1653249008759869,42326.41689230769
2022-01-07 08:00:00,41706.71,42883.47,41607.5,42088.61,3719.93086,1641545999999,156993202.119517,86460,1993.36469,84156645.1139253,166.05679236715525,0.3152526959688667,42181.08969230769
2022-01-07 09:00:00,42088.61,42628.34,42060.0,42422.56,1591.9884,1641549599999,67500728.0299839,47905,819.55197,34746641.8072515,340.74304209279575,0.4215472836946521,42117.66104615384
2022-01-07 10:00:00,42422.57,42533.43,42168.0,42172.83,1278.56313,1641553199999,54157124.6194087,41217,692.36761,29327086.5885653,328.7808391902345,0.3536061842655013,42100.07126153846
2022-01-07 11:00:00,42172.84,42350.73,42161.0,42258.62,1036.72745,1641556799999,43794494.2015247,35081,558.03515,23574178.7082093,253.7254183746497,0.3875943806506874,42014.068369230765
2022-01-07 12:00:00,42258.62,42500.0,42258.62,42400.0,975.52441,1641560399999,41358090.0771858,34518,498.20704,21121080.2221542,233.49389038702475,0.4340467857977825,41967.40421538462
2022-01-07 13:00:00,42400.0,42766.17,41200.0,41489.22,5136.68431,1641563999999,215009040.8592484,112950,2488.26771,104254578.2366506,-17.1544814100654,0.1929707631904112,41947.738092307685
2022-01-07 14:00:00,41489.19,42132.98,41398.13,41894.4,2577.29371,1641567599999,107697458.9094506,66058,1221.24439,51031143.7859146,-141.29345687201018,0.3325330454925648,41809.92341538462
2022-01-07 15:00:00,41894.4,41915.36,40610.0,41319.11,5256.54394,1641571199999,216756047.3502864,111338,2326.20381,96013087.2635733,-162.5182593854735,0.1950650094890967,41754.7024
2022-01-07 16:00:00,41310.85,42315.85,40917.66,42135.26,4909.62675,1641574799999,203880305.5395316,102507,2657.9396,110412049.4941184,-99.74872064208992,0.4268736511039993,41596.7748
2022-01-07 17:00:00,42137.38,42166.86,41749.06,41993.48,1186.96985,1641578399999,49787840.3629092,40541,565.72459,23730964.7510077,41.28088657493271,0.3994449969251898,41587.17883076923
2022-01-07 18:00:00,41993.68,42000.0,41520.0,41707.64,880.73461,1641581999999,36780502.6248016,35961,434.51919,18147235.607164,-57.42302061659761,0.3398970610093725,41558.30436923076
2022-01-07 19:00:00,41707.04,41898.33,41516.0,41775.38,893.4115,1641585599999,37253252.0349976,33993,491.31651,20486375.1930628,-84.81705329476522,0.3733652976016628,41504.38338461538
2022-01-07 20:00:00,41775.38,42054.0,41597.15,41922.2,1109.53468,1641589199999,46408144.9703139,33876,528.11334,22084315.8330141,-38.815994460907305,0.4226907548754466,41501.75381538462
2022-01-07 21:00:00,41922.19,42035.0,41845.46,41875.01,596.35057,1641592799999,25007497.6950606,24587,273.1607,11455383.0996643,-28.23739874206492,0.4186281170647518,41541.4956923077
2022-01-07 22:00:00,41875.0,41879.42,41350.0,41541.82,973.4074,1641596399999,40546519.7069448,35965,405.27485,16876222.1512243,-103.76593171068176,0.3315610756665177,41570.78769230769
2022-01-07 23:00:00,41541.83,41599.92,41336.82,41566.48,780.34938,1641599999999,32379864.381915,26099,375.29718,15572810.003162,-141.92370724249244,0.3519525970704072,41554.20523076924
2022-01-08 00:00:00,41566.48,42115.2,41558.0,41991.89,1244.69199,1641603599999,52060218.2355283,38100,669.41726,28005875.6319226,0.3416135684302901,0.5007698199771312,41560.74086153846
2022-01-08 01:00:00,41991.89,42246.37,41847.48,41883.41,1168.11943,1641607199999,49120430.0507261,31643,589.63353,24791471.2272481,90.2386180660758,0.4729948889235279,41638.42541538462
2022-01-08 02:00:00,41883.42,41944.44,41693.42,41882.85,623.26458,1641610799999,26068368.832941,25967,312.73712,13081331.2159615,84.87424249295425,0.4893274679008261,41686.28713846153
2022-01-08 03:00:00,41882.86,41911.86,41641.27,41810.91,510.16918,1641614399999,21317359.848826,24101,244.98597,10237152.2693082,83.73135533619619,0.4710127351477109,41760.07587692309
2022-01-08 04:00:00,41810.92,41991.2,41760.0,41900.92,471.07045,1641617999999,19724774.5379616,22396,236.35944,9896821.0109767,75.07522618559173,0.5169032377134899,41816.6309846154
2022-01-08 05:00:00,41900.92,41999.99,41836.14,41971.7,517.64026,1641621599999,21698280.3630565,21429,263.05818,11026790.2682467,94.54697208760597,0.5529835064014869,41816.19726153846
2022-01-08 06:00:00,41971.7,41994.66,41739.0,41922.23,625.30663,1641625199999,26179443.9100163,24406,301.92026,12640751.6258018,73.97866350600697,0.5216405339950534,41817.30972307692
2022-01-08 07:00:00,41922.22,41975.44,41841.04,41913.58,521.47279,1641628799999,21856296.9594413,24786,230.80652,9673062.7270252,31.533988570073213,0.5070892585028759,41820.53867692308
2022-01-08 08:00:00,41913.59,42177.94,41882.19,41964.88,947.1604,1641632399999,39793962.5027029,33120,476.45787,20017496.0583349,10.260332336043248,0.5331342939088369,41796.03381538462
2022-01-08 09:00:00,41964.87,42187.2,41954.7,42163.71,860.34897,1641635999999,36197766.1617503,27389,493.97264,20786993.0280565,36.22023001065941,0.6580369498941963,41789.92033846155
2022-01-08 10:00:00,42163.71,42200.0,41790.7,41918.66,839.11518,1641639599999,35256255.7743905,31676,364.93797,15336541.2813244,1.6868615534681624,0.5148729687474618,41841.9532
2022-01-08 11:00:00,41918.66,41972.0,41767.16,41940.22,674.67737,1641643199999,28236725.4106312,29079,299.58171,12536765.8783607,-65.70520116264412,0.537422261281929,41883.06283076923
2022-01-08 12:00:00,41940.22,42063.23,41773.47,41876.31,744.96865,1641646799999,31208015.0562806,31559,352.97434,14788245.9476421,-85.70433473185307,0.5041397418997907,41912.09603076924
2022-01-08 13:00:00,41876.32,42037.75,41610.0,41905.0,1003.98627,1641650399999,42026764.4261208,34248,461.63558,19329582.8618756,-95.26936690898692,0.5406675665008672,41940.50393846154
2022-01-08 14:00:00,41904.99,41997.71,41715.0,41741.27,709.21182,1641653999999,29696753.0707241,33203,319.77666,13391024.531436,-111.94740302399404,0.3972774942040824,41988.076830769234
2022-01-08 15:00:00,41746.29,41799.04,41400.0,41613.33,1713.01211,1641657599999,71253043.4322322,57307,840.45664,34961431.9039589,-140.7558322290297,0.2817330937589949,41942.67110769232
2022-01-08 16:00:00,41609.6,41740.53,41238.08,41346.01,1715.07063,1641661199999,71133105.1094718,53776,808.858,33556499.5758162,-169.06556816230346,0.0497992885602016,41908.06375384615
2022-01-08 17:00:00,41346.02,41398.45,40801.0,40842.12,3416.24626,1641664799999,140480315.3026908,91493,1641.40402,67524710.9069312,-242.492505288715,-0.3682085147476392,41789.72406153847
2022-01-08 18:00:00,40842.11,41314.11,40501.0,40679.82,4373.31437,1641668399999,178771445.1504066,105310,2142.42967,87623233.8446378,-246.82867493696068,-0.1721055640809026,41660.456953846144
2022-01-08 19:00:00,40679.82,41100.0,40520.0,40831.07,3045.11478,1641671999999,124305504.2835841,71860,1597.94831,65233283.7333919,-99.63871434482768,0.0723423598799758,41507.31427692308
2022-01-08 20:00:00,40831.06,41175.32,40720.0,40975.37,1424.80734,1641675599999,58322270.9676128,45536,738.74963,30239698.3180886,78.60394498873796,0.1983295907065959,41366.23433846154
2022-01-08 21:00:00,40975.36,42061.32,40923.39,41769.03,2802.28914,1641679199999,116561656.7043688,68612,1528.6223,63602579.5260152,341.13729528014187,0.5384890092736483,41260.42101538461
2022-01-08 22:00:00,41769.03,42300.0,41740.31,41911.11,2006.54953,1641682799999,84344547.0146938,61800,1077.79383,45297873.8808456,520.472500633274,0.595517856546087,41293.3975076923
2022-01-08 23:00:00,41911.1,41948.94,41656.02,41679.74,995.12298,1641686399999,41620191.7216082,33112,468.02002,19576318.1683284,424.5492744620909,0.49986910690617,41345.43396923078
2022-01-09 00:00:00,41679.74,41831.25,41388.13,41773.24,1485.82226,1641689999999,61809159.5654315,41570,765.26678,31835419.1297208,307.0529707052293,0.5342930248441554,41335.59852307692
2022-01-09 01:00:00,41773.24,41924.57,41596.43,41809.67,883.65676,1641693599999,36886185.920401,30407,452.80393,18901885.6539429,220.7501159473952,0.5519887688688477,41340.55969230769
2022-01-09 02:00:00,41809.66,42170.11,41775.9,42098.99,1140.15501,1641697199999,47876420.199305,32335,593.91424,24934590.5500481,152.22632675610583,0.6670643892611169,41383.13763076923
2022-01-09 03:00:00,42098.99,42105.62,41792.0,41833.89,746.09555,1641700799999,31294819.711705,25972,341.46943,14321911.6603706,14.735428234209394,0.5587036414273331,41462.33975384615
2022-01-09 04:00:00,41833.9,42103.31,41800.78,42079.41,884.47963,1641704399999,37125485.6464876,28899,486.54736,20424098.1173145,-98.25339885866153,0.653296840657172,41499.53818461538
2022-01-09 05:00:00,42079.4,42097.44,41715.44,41765.9,594.21526,1641707999999,24885695.7082541,23405,247.86457,10379795.984445,-185.43400614460728,0.5288441498274057,41568.45021538462
2022-01-09 06:00:00,41765.89,41948.4,41681.17,41873.62,566.39155,1641711599999,23686355.4773312,22415,278.18611,11633478.3444738,-268.14417195374864,0.5733696640298374,41594.81692307693
2022-01-09 07:00:00,41873.62,41908.55,41778.95,41791.51,415.68476,1641715199999,17392368.6463586,22385,208.86085,8738994.5847634,-268.2157917952934,0.5430277751440885,41644.33323076923
